ㄧㄣˊㄕㄨˇ	銀鼠	0
ㄧㄣˊㄕㄨㄟˇ	淫水	1
ㄧㄣˊㄗ˙	銀子	35
ㄧㄣˊㄗㄨㄛˋ	銀座	10
ㄧㄣˊㄗㄨㄣ	銀樽	0
ㄧㄣˊㄘˊ	淫辭	0
ㄧㄣˊㄙㄐㄩㄢˇ	銀絲卷	0
ㄧㄣˊㄙㄜˋ	銀色	50
ㄧㄣˊㄙㄨˋ	銀粟	0
ㄧㄣˊㄙㄨㄥˋ	吟誦	17
ㄧㄣˊㄜˊ	吟哦	4
ㄧㄣˊㄦˇ	銀耳	6
ㄧㄣˊㄧˋ	淫佚	1
ㄧㄣˊㄧˋ	銀翼	1
ㄧㄣˊㄧˋㄕㄚㄕㄡˇ	銀翼殺手	0
ㄧㄣˊㄧˋㄘㄢㄊㄧㄥ	銀翼餐廳	0
ㄧㄣˊㄧㄚˊ	銀牙	2
ㄧㄣˊㄧㄚˊㄈㄨˇㄆㄧˊ	銀芽腐皮	0
ㄧㄣˊㄧㄝˋ	淫業	0
ㄧㄣˊㄧㄡˊ	吟遊	2
ㄧㄣˊㄧㄢˊ	銀鹽	0
ㄧㄣˊㄧㄤˊ	銀洋	2
ㄧㄣˊㄨㄟ	淫威	9
ㄧㄣˊㄨㄟˇ	淫猥	1
ㄧㄣˊㄨㄟˋ	吟味	1
ㄧㄣˊㄩˇ	霪雨	2
ㄧㄣˊㄩˋ	淫慾	4
ㄧㄣˊㄩㄢˊ	夤緣	0
ㄧㄣˊㄩㄢˊ	銀元	8
ㄧㄣˊㄩㄢˊ	銀圓	0
ㄧㄣˊㄩㄥˇ	吟詠	38
ㄧㄣˋㄅㄣˇ	印本	14
ㄧㄣˋㄅㄧˋ	蔭庇	0
ㄧㄣˋㄅㄧˋ	蔭蔽	6
ㄧㄣˋㄅㄧㄠˇ	印表	78
ㄧㄣˋㄅㄧㄠˇㄐㄧ	印表機	75
ㄧㄣˋㄅㄨˊㄉㄠˋ	印不到	0
ㄧㄣˋㄅㄨˋㄔㄨ	印不出	1
ㄧㄣˋㄆㄥˊ	蔭棚	0
ㄧㄣˋㄇㄛˊ	印模	2
ㄧㄣˋㄇㄢˇ	印滿	0
ㄧㄣˋㄈㄚ	印發	13
ㄧㄣˋㄉㄜ˙	印的	42
ㄧㄣˋㄉㄠˋ	印到	5
ㄧㄣˋㄉㄧˋㄢ	印地安	44
ㄧㄣˋㄉㄧˋㄢ	印第安	39
ㄧㄣˋㄉㄧˋㄢㄋㄚˋ	印地安納	0
ㄧㄣˋㄉㄧˋㄢㄋㄚˋ	印地安那	3
ㄧㄣˋㄉㄧˋㄢㄋㄚˋㄌㄧㄡˋㄇㄚˇ	印地安納溜馬	0
ㄧㄣˋㄉㄧˋㄢㄋㄚˋㄓㄡ	印地安那州	1
ㄧㄣˋㄉㄧˋㄢㄋㄚˋㄓㄡ	印第安納州	0
ㄧㄣˋㄉㄧˋㄢㄏㄨㄚˋ	印地安話	0
ㄧㄣˋㄉㄧˋㄢㄖㄣˊ	印地安人	24
ㄧㄣˋㄉㄧˋㄢㄖㄣˊ	印第安人	17
ㄧㄣˋㄉㄧˋㄢㄖㄣˊㄉㄨㄟˋ	印地安人隊	0
ㄧㄣˋㄉㄨˋ	印度	694
ㄧㄣˋㄉㄨˋㄅㄠˋ	印度豹	0
ㄧㄣˋㄉㄨˋㄅㄢˋㄉㄠˇ	印度半島	0
ㄧㄣˋㄉㄨˋㄋㄧˊㄒㄧㄧㄚˇ	印度尼西亞	4
ㄧㄣˋㄉㄨˋㄋㄧˊㄒㄧㄧㄚˇㄩˇ	印度尼西亞語	1
ㄧㄣˋㄉㄨˋㄋㄧˊㄒㄧㄧㄚˋ	印度尼西亞	4
ㄧㄣˋㄉㄨˋㄋㄧˊㄒㄧㄧㄚˋㄩˇ	印度尼西亞語	1
ㄧㄣˋㄉㄨˋㄌㄚㄔㄚˊ	印度拉茶	2
ㄧㄣˋㄉㄨˋㄏㄜˊ	印度河	1
ㄧㄣˋㄉㄨˋㄐㄧㄠˋ	印度教	21
ㄧㄣˋㄉㄨˋㄐㄧㄢㄅㄧㄥˇ	印度煎餅	1
ㄧㄣˋㄉㄨˋㄓㄋㄚˋ	印度支那	4
ㄧㄣˋㄉㄨˋㄕㄣˊㄧㄡˊ	印度神油	3
ㄧㄣˋㄉㄨˋㄖㄣˊ	印度人	47
ㄧㄣˋㄉㄨˋㄧㄤˊ	印度洋	19
ㄧㄣˋㄊㄤˊ	印堂	0
ㄧㄣˋㄊㄤˊㄈㄚㄏㄟ	印堂發黑	0
ㄧㄣˋㄋㄧˊ	印尼	462
ㄧㄣˋㄋㄧˊ	印泥	2
ㄧㄣˋㄋㄧˊㄖㄣˊ	印尼人	13
ㄧㄣˋㄌㄞˊㄧㄣˋㄑㄩˋ	印來印去	0
ㄧㄣˋㄌㄧㄤˊ	蔭涼	6
ㄧㄣˋㄍㄨㄛˋ	印過	0
ㄧㄣˋㄍㄨㄛˋㄌㄞˊ	印過來	0
ㄧㄣˋㄍㄨㄛˋㄑㄩˋ	印過去	0
ㄧㄣˋㄎㄜ	印刻	1
ㄧㄣˋㄏㄠˇ	印好	8
ㄧㄣˋㄏㄣˊ	印痕	9
ㄧㄣˋㄏㄨㄚ	印花	26
ㄧㄣˋㄏㄨㄚㄅㄨˋ	印花布	3
ㄧㄣˋㄏㄨㄚㄕㄨㄟˋ	印花稅	6
ㄧㄣˋㄐㄧˋ	印記	19
ㄧㄣˋㄐㄧㄚ	印加	3
ㄧㄣˋㄐㄧㄚㄉㄧˋㄍㄨㄛˊ	印加帝國	0
ㄧㄣˋㄐㄧㄢˋ	印鑑	11
ㄧㄣˋㄑㄧˇ	印起	0
ㄧㄣˋㄑㄧˇㄌㄞˊ	印起來	0
ㄧㄣˋㄒㄧㄚˋ	印下	7
ㄧㄣˋㄒㄧㄚˋㄌㄞˊ	印下來	4
ㄧㄣˋㄒㄧㄚˋㄑㄩˋ	印下去	0
ㄧㄣˋㄒㄧㄝˇㄐㄧ	印寫機	0
ㄧㄣˋㄒㄧㄣˋ	印信	14
ㄧㄣˋㄒㄧㄤˋ	印象	1245
ㄧㄣˋㄒㄧㄤˋㄆㄞˋ	印象派	29
ㄧㄣˋㄒㄧㄤˋㄏㄨㄚˋㄆㄞˋ	印象畫派	3
ㄧㄣˋㄒㄧㄤˋㄓㄨˇㄧˋ	印象主義	10
ㄧㄣˋㄒㄧㄤˋㄕㄣㄎㄜˋ	印象深刻	83
ㄧㄣˋㄒㄧㄥˊ	印行	31
ㄧㄣˋㄓ	印支	1
ㄧㄣˋㄓˋ	印製	111
ㄧㄣˋㄓㄤ	印章	51
ㄧㄣˋㄓㄥˋ	印證	94
ㄧㄣˋㄔˇ	蔭豉	0
ㄧㄣˋㄔㄥˊ	印成	14
ㄧㄣˋㄔㄨ	印出	71
ㄧㄣˋㄔㄨㄌㄞˊ	印出來	43
ㄧㄣˋㄔㄨㄑㄩˋ	印出去	0
ㄧㄣˋㄕˋ	蔭豉	0
ㄧㄣˋㄕㄡˋ	印售	0
ㄧㄣˋㄕㄤˋ	印上	18
ㄧㄣˋㄕㄤˋㄌㄞˊ	印上來	0
ㄧㄣˋㄕㄤˋㄑㄩˋ	印上去	1
ㄧㄣˋㄕㄨㄍㄨㄢˇ	印書館	21
ㄧㄣˋㄕㄨㄚ	印刷	209
ㄧㄣˋㄕㄨㄚㄆㄧㄣˇ	印刷品	13
ㄧㄣˋㄕㄨㄚㄉㄧㄢˋㄌㄨˋㄅㄢˇ	印刷電路板	2
ㄧㄣˋㄕㄨㄚㄊㄧˇ	印刷體	1
ㄧㄣˋㄕㄨㄚㄍㄨㄥ	印刷工	1
ㄧㄣˋㄕㄨㄚㄐㄧ	印刷機	6
ㄧㄣˋㄕㄨㄚㄔㄤˇ	印刷廠	13
ㄧㄣˋㄕㄨㄚㄕㄨˋ	印刷術	7
ㄧㄣˋㄕㄨㄚㄖㄣˊ	印刷人	1
ㄧㄣˋㄕㄨㄚㄧㄝˋ	印刷業	1
ㄧㄣˋㄕㄨㄚㄧㄝˋㄓㄜˇ	印刷業者	0
ㄧㄣˋㄖㄢˇ	印染	1
ㄧㄣˋㄖㄢˇㄔㄤˇ	印染廠	0
ㄧㄣˋㄗˋㄐㄧ	印字機	1
ㄧㄣˋㄗ˙	印子	3
ㄧㄣˋㄗㄨㄛˋ	印作	1
ㄧㄣˋㄘㄨㄛˋ	印錯	0
ㄧㄣˋㄡ	印歐	1
ㄧㄣˋㄧㄡˇ	印有	25
ㄧㄣˋㄧㄣˋ	印印	2
ㄧㄣˋㄧㄥˇ	蔭影	2
ㄧㄣㄅㄛ	音波	73
ㄧㄣㄅㄧㄠ	音標	30
ㄧㄣㄅㄧㄢˋㄓˋㄧˊ	因變制宜	0
ㄧㄣㄅㄧㄥˋ	因病	24
ㄧㄣㄅㄧㄥˋㄈㄚㄧㄠˋ	因病發藥	0
ㄧㄣㄅㄧㄥˋㄑㄧㄥˇㄐㄧㄚˋ	因病請假	0
ㄧㄣㄅㄧㄥˋㄨㄟˋㄌㄞˊ	因病未來	0
ㄧㄣㄅㄨˋ	陰部	6
ㄧㄣㄅㄨˋ	音部	2
ㄧㄣㄆㄛ	音波	73
ㄧㄣㄆㄧˋ	陰僻	0
ㄧㄣㄆㄧㄣˇ	音品	3
ㄧㄣㄆㄧㄣˊ	音頻	9
ㄧㄣㄆㄧㄣˊㄓㄨㄥㄐㄧㄢㄐㄧㄢˋ	音頻中間件	4
ㄧㄣㄆㄧㄥˊ	陰平	2
ㄧㄣㄇㄛˋ	湮沒	13
ㄧㄣㄇㄞˊ	陰霾	48
ㄧㄣㄇㄞˊㄇㄞˊ	陰霾霾	0
ㄧㄣㄇㄠˊ	陰毛	4
ㄧㄣㄇㄡˊ	陰謀	75
ㄧㄣㄇㄡˊㄈㄣˋㄗˇ	陰謀份子	0
ㄧㄣㄇㄡˊㄌㄨㄣˋ	陰謀論	26
ㄧㄣㄇㄡˊㄍㄨㄟˇㄐㄧˋ	陰謀詭計	1
ㄧㄣㄇㄡˊㄐㄧㄚ	陰謀家	2
ㄧㄣㄇㄧㄝˋ	堙滅	0
ㄧㄣㄇㄧㄥˊ	音名	1
ㄧㄣㄇㄧㄥˊㄙㄧˋ	因名思義	0
ㄧㄣㄈㄣ	音分	4
ㄧㄣㄈㄥ	陰風	1
ㄧㄣㄈㄥㄔㄡˊㄘㄢˇ	陰風愁慘	0
ㄧㄣㄈㄨˇ	陰府	0
ㄧㄣㄈㄨˊ	音符	78
ㄧㄣㄈㄨˋ	殷富	2
ㄧㄣㄉㄜˊ	陰德	0
ㄧㄣㄉㄠˋ	陰道	53
ㄧㄣㄉㄤˇ	音檔	0
ㄧㄣㄉㄤˇㄓㄨˊㄗˋㄍㄠˇ	音檔逐字稿	4
ㄧㄣㄉㄧˋ	因地	31
ㄧㄣㄉㄧˋ	陰地	1
ㄧㄣㄉㄧˋ	陰蒂	9
ㄧㄣㄉㄧˋㄓˋㄧˊ	因地制宜	13
ㄧㄣㄉㄧㄠˋ	音調	43
ㄧㄣㄉㄧㄢˋㄏㄜˋ	陰電荷	0
ㄧㄣㄉㄧㄢˋㄒㄧㄥˋ	陰電性	0
ㄧㄣㄊㄜˋㄨㄤˇ	因特網	4
ㄧㄣㄊㄧㄢ	陰天	16
ㄧㄣㄊㄧㄢㄉㄨㄥˋㄉㄧˋ	殷天動地	0
ㄧㄣㄋㄤˊ	陰囊	2
ㄧㄣㄋㄧㄢˊ	因年	7
ㄧㄣㄋㄧㄢˊㄦˊㄧˋ	因年而異	0
ㄧㄣㄌㄜˋㄖㄣˊ	音樂人	1
ㄧㄣㄌㄡˋㄐㄧㄡˋㄍㄨㄚˇ	因陋就寡	0
ㄧㄣㄌㄡˋㄐㄧㄡˋㄐㄧㄢˇ	因陋就簡	8
ㄧㄣㄌㄡˋㄐㄧㄡˋㄞˋ	因陋就隘	0
ㄧㄣㄌㄥˇ	陰冷	11
ㄧㄣㄌㄧˊㄗˇ	陰離子	1
ㄧㄣㄌㄧˋ	陰吏	0
ㄧㄣㄌㄧˋ	陰曆	4
ㄧㄣㄌㄧˋㄋㄧㄢˊ	陰曆年	1
ㄧㄣㄌㄧˋㄔㄥˊㄅㄧㄢˋ	因利乘便	1
ㄧㄣㄌㄧㄤˊ	陰涼	13
ㄧㄣㄌㄧㄤˋ	音量	102
ㄧㄣㄌㄩˋ	音律	15
ㄧㄣㄍㄜˊ	因革	2
ㄧㄣㄍㄠ	音高	16
ㄧㄣㄍㄡ	陰溝	18
ㄧㄣㄍㄡㄌㄧˇㄈㄢㄔㄨㄢˊ	陰溝裡翻船	0
ㄧㄣㄍㄢ	陰乾	5
ㄧㄣㄍㄢˇ	音感	5
ㄧㄣㄍㄨˋ	因故	26
ㄧㄣㄍㄨˋㄑㄩˇㄒㄧㄠ	因故取消	1
ㄧㄣㄍㄨˋㄘˊㄓˊ	因故辭職	0
ㄧㄣㄍㄨˋㄨㄟˋㄌㄞˊ	因故未來	0
ㄧㄣㄍㄨㄛˇ	因果	123
ㄧㄣㄍㄨㄛˇㄅㄠˋㄧㄥˋ	因果報應	0
ㄧㄣㄍㄨㄛˇㄌㄨㄣˋ	因果論	0
ㄧㄣㄍㄨㄛˇㄌㄩˋ	因果律	0
ㄧㄣㄍㄨㄛˇㄍㄨㄢㄒㄧˋ	因果關係	24
ㄧㄣㄍㄨㄥ	因公	21
ㄧㄣㄍㄨㄥㄐㄧㄚˇㄙ	因公假私	0
ㄧㄣㄍㄨㄥㄑㄧㄥˇㄐㄧㄚˋ	因公請假	1
ㄧㄣㄍㄨㄥㄒㄧㄥˊㄙ	因公行私	0
ㄧㄣㄍㄨㄥㄒㄩㄣˋㄋㄢˋ	因公殉難	0
ㄧㄣㄍㄨㄥㄒㄩㄣˋㄓˊ	因公殉職	2
ㄧㄣㄎㄨㄥˋ	音控	1
ㄧㄣㄏㄜˊ	陰核	6
ㄧㄣㄏㄜˊ	音和	23
ㄧㄣㄏㄠˋ	音耗	0
ㄧㄣㄏㄣˇ	陰狠	1
ㄧㄣㄏㄣˇㄉㄨˊㄌㄚˋ	陰狠毒辣	0
ㄧㄣㄏㄨˋ	陰戶	2
ㄧㄣㄏㄨㄛˋㄉㄜˊㄈㄨˊ	因禍得福	1
ㄧㄣㄏㄨㄟˋ	陰晦	0
ㄧㄣㄏㄨㄣˊ	陰魂	5
ㄧㄣㄏㄨㄣˊㄅㄨˊㄙㄢˋ	陰魂不散	2
ㄧㄣㄐㄧˊ	陰極	4
ㄧㄣㄐㄧˊㄍㄨㄢˇ	陰極管	0
ㄧㄣㄐㄧˊㄕㄜˋㄒㄧㄢˋ	陰極射線	2
ㄧㄣㄐㄧˊㄕㄜˋㄒㄧㄢˋㄍㄨㄢˇ	陰極射線管	2
ㄧㄣㄐㄧㄚ	姻家	1
ㄧㄣㄐㄧㄝ	音階	17
ㄧㄣㄐㄧㄝˊ	音節	80
ㄧㄣㄐㄧㄝˋㄏㄠˋ	音界號	0
ㄧㄣㄐㄧㄢ	陰間	17
ㄧㄣㄐㄧㄢˋ	殷鑑	8
ㄧㄣㄐㄧㄢˋ	殷鑒	1
ㄧㄣㄐㄧㄢˋㄅㄨˋㄩㄢˇ	殷鑑不遠	2
ㄧㄣㄐㄧㄢˋㄅㄨˋㄩㄢˇ	殷鑒不遠	0
ㄧㄣㄐㄧㄥ	陰莖	26
ㄧㄣㄑㄧ	姻戚	0
ㄧㄣㄑㄧˋ	陰氣	5
ㄧㄣㄑㄧˋㄔㄣˊㄔㄣˊ	陰氣沉沉	0
ㄧㄣㄑㄧㄑㄧ	陰戚戚	4
ㄧㄣㄑㄧㄝˋ	殷切	46
ㄧㄣㄑㄧㄣ	姻親	6
ㄧㄣㄑㄧㄣˊ	慇勤	0
ㄧㄣㄑㄧㄣˊ	慇懃	2
ㄧㄣㄑㄧㄣˊ	殷勤	35
ㄧㄣㄑㄧㄥˊ	陰晴	7
ㄧㄣㄑㄧㄥˊㄅㄨˊㄉㄧㄥˋ	陰晴不定	1
ㄧㄣㄑㄩ	音區	2
ㄧㄣㄑㄩㄢˊ	陰泉	0
ㄧㄣㄒㄧˊ	因襲	9
ㄧㄣㄒㄧˊㄐㄧㄡˋㄍㄨㄟ	因襲舊規	0
ㄧㄣㄒㄧˊㄔㄣˊㄍㄨㄟ	因襲陳規	0
ㄧㄣㄒㄧㄠˇㄕㄉㄚˋ	因小失大	5
ㄧㄣㄒㄧㄠˋ	音效	83
ㄧㄣㄒㄧㄢˇ	陰險	9
ㄧㄣㄒㄧㄢˇㄉㄨˊㄌㄚˋ	陰險毒辣	0
ㄧㄣㄒㄧㄣˋ	音信	9
ㄧㄣㄒㄧㄣˋㄇㄧㄠˇㄇㄤˊ	音信渺茫	0
ㄧㄣㄒㄧㄣˋㄑㄩㄢˊㄨˊ	音信全無	0
ㄧㄣㄒㄧㄤ	音箱	1
ㄧㄣㄒㄧㄤˇ	音響	159
ㄧㄣㄒㄧㄤˇㄒㄧㄠˋㄍㄨㄛˇ	音響效果	0
ㄧㄣㄒㄧㄥˊ	音型	1
ㄧㄣㄒㄧㄥˊㄇㄚˇ	音形碼	4
ㄧㄣㄒㄧㄥˋ	陰性	11
ㄧㄣㄒㄧㄥˋㄈㄢˇㄧㄥˋ	陰性反應	0
ㄧㄣㄒㄩ	殷墟	3
ㄧㄣㄒㄩˋㄗㄨㄛˋㄧㄝˋ	音序作業	4
ㄧㄣㄒㄩˋㄗㄨㄛˋㄧㄝˋㄩㄢˊ	音序作業員	4
ㄧㄣㄒㄩㄝˋ	陰穴	0
ㄧㄣㄒㄩㄣˊ	因循	11
ㄧㄣㄒㄩㄣˊㄍㄡˇㄑㄧㄝˇ	因循苟且	0
ㄧㄣㄒㄩㄣˊㄍㄨˋㄕˋ	因循故事	0
ㄧㄣㄒㄩㄣˊㄐㄧㄡˋㄍㄨㄟ	因循舊規	0
ㄧㄣㄒㄩㄣˊㄕㄡˇㄐㄧㄡˋ	因循守舊	0
ㄧㄣㄒㄩㄣˋ	音訊	45
ㄧㄣㄒㄩㄣˋㄇㄧㄠˇㄇㄤˊ	音訊渺茫	0
ㄧㄣㄒㄩㄣˋㄐㄧㄝˋㄇㄧㄢˋ	音訊介面	4
ㄧㄣㄒㄩㄣˋㄐㄧㄢˋㄊㄧˇ	音訊間體	4
ㄧㄣㄒㄩㄣˋㄑㄩㄢˊㄨˊ	音訊全無	3
ㄧㄣㄓ	因之	74
ㄧㄣㄓˊ	音質	39
ㄧㄣㄓㄞˊ	陰宅	7
ㄧㄣㄓㄥˋㄧㄤˊ	殷正洋	0
ㄧㄣㄓㄨㄣˇ	音準	28
ㄧㄣㄔㄚ	音叉	0
ㄧㄣㄔㄚㄧㄤˊㄘㄨㄛˋ	陰差陽錯	0
ㄧㄣㄔㄞ	陰差	1
ㄧㄣㄔㄠˊ	殷朝	0
ㄧㄣㄔㄣˊ	陰沈	8
ㄧㄣㄔㄣˊ	陰沉	7
ㄧㄣㄔㄣˊㄔㄣˊ	陰沈沈	1
ㄧㄣㄔㄣˊㄔㄣˊ	陰沉沉	3
ㄧㄣㄔㄤˇ	音場	1
ㄧㄣㄔㄥˊ	音程	4
ㄧㄣㄔㄨㄣˊ	陰唇	7
ㄧㄣㄔㄨㄣˊ	陰脣	0
ㄧㄣㄕ	陰濕	11
ㄧㄣㄕ	陰蝨	0
ㄧㄣㄕˊ	殷實	21
ㄧㄣㄕˊㄉㄨㄛㄩㄣˊ	陰時多雲	0
ㄧㄣㄕˊㄓˋㄧˊ	因時制宜	2
ㄧㄣㄕˋ	因式	1
ㄧㄣㄕˋ	陰室	0
ㄧㄣㄕˋㄈㄣㄐㄧㄝˇ	因式分解	0
ㄧㄣㄕˋㄌㄧˋㄉㄠˇ	因勢利導	3
ㄧㄣㄕˋㄕㄨㄣˋㄉㄠˇ	因勢順導	0
ㄧㄣㄕㄠˊ	音韶	19
ㄧㄣㄕㄡˋ	陰壽	0
ㄧㄣㄕㄢ	陰山	5
ㄧㄣㄕㄤ	殷商	17
ㄧㄣㄕㄥ	音聲	114
ㄧㄣㄕㄥˋㄧㄤˊㄕㄨㄞ	陰盛陽衰	0
ㄧㄣㄕㄨˋ	因數	5
ㄧㄣㄕㄨˋㄈㄣㄐㄧㄝˇ	因數分解	0
ㄧㄣㄕㄨㄢ	音栓	1
ㄧㄣㄖˋ	因日	10
ㄧㄣㄖˋㄦˊㄧˋ	因日而異	0
ㄧㄣㄖㄡˊ	陰柔	2
ㄧㄣㄖㄡˊㄑㄧˋ	陰柔氣	0
ㄧㄣㄖㄡˊㄒㄧㄥˋ	陰柔性	0
ㄧㄣㄖㄣˊ	因人	47
ㄧㄣㄖㄣˊ	殷人	1
ㄧㄣㄖㄣˊㄔㄥˊㄕˋ	因人成事	0
ㄧㄣㄖㄣˊㄦˊㄧˋ	因人而異	32
ㄧㄣㄖㄨㄥˊ	音容	1
ㄧㄣㄖㄨㄥˊㄨㄢˇㄗㄞˋ	音容宛在	0
ㄧㄣㄗˇ	因子	181
ㄧㄣㄘˇ	因此	6296
ㄧㄣㄘˇㄋㄥˊ	因此能	12
ㄧㄣㄘˇㄏㄨㄟˋ	因此會	12
ㄧㄣㄘˇㄓㄍㄨˋ	因此之故	1
ㄧㄣㄘˇㄕˋ	因此是	7
ㄧㄣㄘˇㄗㄞˋ	因此在	95
ㄧㄣㄘˇㄦˊ	因此而	59
ㄧㄣㄘˇㄧㄡˇ	因此有	45
ㄧㄣㄘㄞˊ	因材	18
ㄧㄣㄘㄞˊㄕㄐㄧㄠˋ	因才施教	1
ㄧㄣㄘㄞˊㄕㄐㄧㄠˋ	因材施教	15
ㄧㄣㄘㄠˊ	陰曹	1
ㄧㄣㄘㄠˊㄉㄧˋㄈㄨˇ	陰曹地府	1
ㄧㄣㄘㄢˇ	陰慘	2
ㄧㄣㄘㄨㄛˋㄧㄤˊㄔㄚ	陰錯陽差	18
ㄧㄣㄙ	陰司	2
ㄧㄣㄙㄉㄧˋㄈㄨˇ	陰司地府	0
ㄧㄣㄙㄜˋ	音色	154
ㄧㄣㄙㄜˋㄊㄧㄢˊㄇㄟˇ	音色甜美	0
ㄧㄣㄙㄜˋㄎㄨˋ	音色庫	114
ㄧㄣㄙㄣ	陰森	28
ㄧㄣㄙㄣㄙㄣ	陰森森	9
ㄧㄣㄙㄨˋ	因素	1400
ㄧㄣㄙㄨˋ	音素	10
ㄧㄣㄙㄨˋ	音速	26
ㄧㄣㄙㄨˋㄑㄧㄥㄔㄨㄣ	音速青春	1
ㄧㄣㄡˇㄩˇ	陰偶雨	1
ㄧㄣㄢˋ	陰暗	65
ㄧㄣㄢˋㄇㄧㄢˋ	陰暗面	4
ㄧㄣㄦˊ	因而	691
ㄧㄣㄦˊㄏㄨㄟˋ	因而會	2
ㄧㄣㄦˊㄕˋ	因而是	0
ㄧㄣㄦˊㄗㄞˋ	因而在	5
ㄧㄣㄦˊㄧㄡˇ	因而有	2
ㄧㄣㄧˋ	音義	3
ㄧㄣㄧˋ	音譯	23
ㄧㄣㄧㄚˇ	喑啞	1
ㄧㄣㄧㄚˇ	瘖啞	4
ㄧㄣㄧㄝˋㄑㄩˋㄕˊ	因咽去食	0
ㄧㄣㄧㄝㄈㄟˋㄕˊ	因噎廢食	9
ㄧㄣㄧㄡ	殷憂	0
ㄧㄣㄧㄡˊ	因由	4
ㄧㄣㄧㄡㄑㄧˇㄕㄥˋ	殷憂啟聖	0
ㄧㄣㄧㄣ	殷殷	17
ㄧㄣㄧㄣ	陰陰	6
ㄧㄣㄧㄣㄅㄨˊㄐㄩㄢˋ	殷殷不倦	0
ㄧㄣㄧㄣㄅㄨˋㄐㄩㄢˋ	殷殷不倦	0
ㄧㄣㄧㄣㄎㄨㄤˊㄈㄟˋ	喑喑狂吠	4
ㄧㄣㄧㄣㄔㄣˊㄔㄣˊ	陰陰沈沈	0
ㄧㄣㄧㄣㄔㄣˊㄔㄣˊ	陰陰沉沉	1
ㄧㄣㄧㄣㄢˋㄢˋ	陰陰暗暗	1
ㄧㄣㄧㄤˊ	陰陽	113
ㄧㄣㄧㄤˊㄍㄨㄞˋㄑㄧˋ	陰陽怪氣	0
ㄧㄣㄧㄤˊㄍㄨㄢ	陰陽官	0
ㄧㄣㄧㄤˊㄐㄧㄚ	陰陽家	21
ㄧㄣㄧㄤˊㄖㄣˊ	陰陽人	1
ㄧㄣㄧㄤˊㄧㄢˇ	陰陽眼	5
ㄧㄣㄧㄤˊㄨˇㄒㄧㄥˊ	陰陽五行	6
ㄧㄣㄧㄥˇ	陰影	216
ㄧㄣㄧㄥˋ	因應	819
ㄧㄣㄧㄥˋㄓㄉㄠˋ	因應之道	8
ㄧㄣㄨㄟˋ	因為	19351
ㄧㄣㄨㄟˋ	音位	2
ㄧㄣㄨㄟˋㄋㄥˊ	因為能	5
ㄧㄣㄨㄟˋㄏㄨㄟˋ	因為會	23
ㄧㄣㄨㄟˋㄕˋ	因為是	175
ㄧㄣㄨㄟˋㄧㄡˇ	因為有	266
ㄧㄣㄨㄣˊ	陰文	0
ㄧㄣㄨㄤˋ	殷望	0
ㄧㄣㄩˇ	因雨	6
ㄧㄣㄩˇ	陰雨	26
ㄧㄣㄩˇㄊㄧㄢ	陰雨天	2
ㄧㄣㄩˇㄑㄩˇㄒㄧㄠ	因雨取消	0
ㄧㄣㄩˇㄓㄢˋㄊㄧㄥˊ	因雨暫停	0
ㄧㄣㄩˇㄔㄥˊㄍㄜ	因雨成歌	1
ㄧㄣㄩˇㄧㄢˊㄑㄧˊ	因雨延期	0
ㄧㄣㄩˋ	陰鬱	7
ㄧㄣㄩˋ	音域	34
ㄧㄣㄩㄝˋ	陰月	0
ㄧㄣㄩㄝˋ	音樂	3679
ㄧㄣㄩㄝˋㄆㄧㄢˋ	音樂片	2
ㄧㄣㄩㄝˋㄇㄧˊ	音樂迷	2
ㄧㄣㄩㄝˋㄊㄞˊ	音樂台	12
ㄧㄣㄩㄝˋㄊㄧㄥ	音樂廳	139
ㄧㄣㄩㄝˋㄊㄧㄥㄌㄧˇ	音樂廳裡	2
ㄧㄣㄩㄝˋㄌㄠˇㄕ	音樂老師	12
ㄧㄣㄩㄝˋㄎㄜˋ	音樂課	14
ㄧㄣㄩㄝˋㄏㄜˊ	音樂盒	13
ㄧㄣㄩㄝˋㄏㄨㄟˋ	音樂會	310
ㄧㄣㄩㄝˋㄏㄨㄟˋㄌㄧˇ	音樂會裡	1
ㄧㄣㄩㄝˋㄐㄧˋ	音樂祭	6
ㄧㄣㄩㄝˋㄐㄧㄚ	音樂家	111
ㄧㄣㄩㄝˋㄐㄧㄝˊ	音樂節	63
ㄧㄣㄩㄝˋㄐㄧㄝˋ	音樂界	24
ㄧㄣㄩㄝˋㄐㄩˋ	音樂劇	51
ㄧㄣㄩㄝˋㄒㄧˋ	音樂系	42
ㄧㄣㄩㄝˋㄒㄧㄥˋ	音樂性	22
ㄧㄣㄩㄝˋㄒㄩㄝˊㄩㄢˋ	音樂學院	6
ㄧㄣㄩㄝˋㄕˇ	音樂史	17
ㄧㄣㄩㄝˋㄖㄣˊ	音樂人	1
ㄧㄣㄩㄝˋㄗㄨㄥˇㄐㄧㄢ	音樂總監	9
ㄧㄣㄩㄝˋㄧㄢˇㄗㄡˋ	音樂演奏	4
ㄧㄣㄩㄝˋㄧㄥˊ	音樂營	1
ㄧㄣㄩㄝˋㄨˇㄙˋㄙㄢ	音樂五四三	1
ㄧㄣㄩㄢˊ	因緣	102
ㄧㄣㄩㄢˊ	姻緣	29
ㄧㄣㄩㄢˊ	音源	12
ㄧㄣㄩㄢˊㄐㄧˋㄏㄨㄟˋ	因緣際會	32
